target_emotion,target_emotion_intensity,strongest_emotion,classification_correct,emotional_activation,frames_processed,neutral_mean,neutral_std,neutral_max,surprise_mean,surprise_std,surprise_max,fear_mean,fear_std,fear_max,disgust_mean,disgust_std,disgust_max,angry_mean,angry_std,angry_max,happy_mean,happy_std,happy_max,sad_mean,sad_std,sad_max,participant,voice_type,video_path,filename,voice_condition
surprise,0.1921149457127342,neutral,False,0.19777020032294979,10,0.6172011751173248,0.20837009379124974,1.0,0.1921149457127342,0.12181643374408915,0.3895756648685046,0.22005415600830988,0.16711207065126318,0.5121269174420089,0.1608972545064013,0.1285324969208441,0.34514482075855035,0.21553414365654538,0.14622625709505188,0.4066109106339804,0.1825933618295013,0.132551467328533,0.40118879267272184,0.21542734022420668,0.13718262681962176,0.3671906909112661,will3,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3\videos\will3_Emotionless_Voice_surprise_exchange_3.mp4,will3_Emotionless_Voice_surprise_exchange_3.mp4,Emotionless
happy,0.17662591379911025,neutral,False,0.2143796741501437,10,0.5689012246772915,0.21243110296562873,0.9003739440931341,0.21550497378083805,0.12563584437525652,0.3645594869139044,0.26139214787118903,0.21033859569426358,0.6967622008954676,0.18135471416489876,0.15061506989872803,0.5318411970738202,0.2352170015940928,0.10634351533337323,0.4200574547052881,0.17662591379911025,0.12477498477855808,0.3872744844052387,0.21618329369073336,0.16460236355231053,0.531477542850966,will3,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3\videos\will3_Emotionless_Voice_happy_exchange_4.mp4,will3_Emotionless_Voice_happy_exchange_4.mp4,Emotionless
fear,0.1853746146294466,neutral,False,0.24685955817872227,5,0.5335472890985173,0.10577378194568077,0.6430700399743485,0.24482342796787865,0.023911975003587625,0.27651558374735785,0.1853746146294466,0.1136188127237286,0.3368187530092054,0.19429885795580254,0.11691300693704873,0.3456213724835546,0.25493805004634085,0.15782982524521144,0.48859878723199346,0.3246280714990542,0.20919488997186914,0.6452835734199918,0.2770943269738106,0.15886592878683006,0.46377828967846785,will3,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3\videos\will3_Emotionless_Voice_fear_exchange_5.mp4,will3_Emotionless_Voice_fear_exchange_5.mp4,Emotionless
sad,0.16431471374623705,neutral,False,0.18416613076734054,8,0.5428335286351071,0.2306744110140927,0.8343156408059456,0.2583538013345453,0.12515752945664121,0.4228969217876142,0.10502615589743668,0.11922276084506053,0.2760304027417192,0.20767720158751496,0.18906014664371792,0.5848427863431375,0.21848968610810657,0.15409793764820293,0.4281313108030935,0.1511352259302026,0.09743869899552904,0.30181856087279113,0.16431471374623705,0.13945601462951804,0.3752514685467871,will3,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3\videos\will3_Emotionless_Voice_sad_exchange_6.mp4,will3_Emotionless_Voice_sad_exchange_6.mp4,Emotionless
surprise,0.23035610711736115,neutral,False,0.2187849341542146,10,0.6921250658569654,0.23588651284021825,1.0,0.23035610711736115,0.11284014103383944,0.40218985808933905,0.25670831994748433,0.16667042522363013,0.5188231624326323,0.18352785875088182,0.1196523616779533,0.4165723418578351,0.18965215672213875,0.1304707261250724,0.3588958793813279,0.19910901129569689,0.13357347976956865,0.43748894269774363,0.2533561510917247,0.12029366631979659,0.48390441745983515,will3,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3 copy\videos\will3_Emotional_OpenAI_TTS_surprise_exchange_0.mp4,will3_Emotional_OpenAI_TTS_surprise_exchange_0.mp4,Emotional
disgust,0.14422565390157163,neutral,False,0.20710312412276452,9,0.5330280457263102,0.1567483422563032,0.7134473749600372,0.18223958927183162,0.13356172068117828,0.4480252817384676,0.22346341487269136,0.11380988482716478,0.39481001417667305,0.14422565390157163,0.10402208564191111,0.27336551684227084,0.20660951559211607,0.11608088396107152,0.36863366004361553,0.24185405749044608,0.14225708438104848,0.46439048391111315,0.2442265136079303,0.14221507809031111,0.4576037947847791,will3,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3 copy\videos\will3_Emotional_OpenAI_TTS_disgust_exchange_1.mp4,will3_Emotional_OpenAI_TTS_disgust_exchange_1.mp4,Emotional
angry,0.14620746022874093,neutral,False,0.20597241857489593,9,0.6636074862198947,0.1871710650603207,1.0,0.20944608473774506,0.14016162481694047,0.43236059309618635,0.24920199561565864,0.13885484031277287,0.42821062873768123,0.17048206228688512,0.06938850769686124,0.25279951439689063,0.14620746022874093,0.12311459070626087,0.3323199761338301,0.3179718896859609,0.172822591976574,0.6267419254685938,0.14252501889438493,0.10659923953245759,0.33617844524473994,will3,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3 copy\videos\will3_Emotional_OpenAI_TTS_angry_exchange_2.mp4,will3_Emotional_OpenAI_TTS_angry_exchange_2.mp4,Emotional
happy,0.22762038673964774,neutral,False,0.2108424844058262,7,0.45976363264940867,0.23261504627682672,0.9072206167669483,0.20877512483361302,0.09166651409536129,0.2975158575338143,0.2593689994187027,0.08410204400323476,0.4081742448230802,0.17725684047804297,0.2101670484545251,0.5394092014125431,0.13696962398091614,0.09239510720197232,0.29393516602577996,0.22762038673964774,0.1600945196636815,0.5174373924449647,0.2550639309840345,0.17163329277423672,0.5486731864718044,will3,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3 copy\videos\will3_Emotional_OpenAI_TTS_happy_exchange_3.mp4,will3_Emotional_OpenAI_TTS_happy_exchange_3.mp4,Emotional
sad,0.15248692429139252,neutral,False,0.20389443893611658,6,0.5510791996762899,0.13782812734434227,0.7040893570166806,0.2659057598845257,0.1988546136870117,0.5161286259540007,0.22222302794052473,0.2090676681210119,0.5259069509185478,0.2293413087926993,0.10586486848999656,0.39843915322888257,0.23049607383088114,0.18908351504987772,0.5924422782129027,0.1229135388766762,0.09697021048326139,0.29135983617715927,0.15248692429139252,0.0765804968594254,0.22524019339638987,will3,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3 copy\videos\will3_Emotional_OpenAI_TTS_sad_exchange_4.mp4,will3_Emotional_OpenAI_TTS_sad_exchange_4.mp4,Emotional
neutral,0.5952986204884287,neutral,True,0.18286849957075593,8,0.5952986204884287,0.12439729468617318,0.7800337889663921,0.19774497746510344,0.1706646698059087,0.4820766965617567,0.21413407735125192,0.15534974831156934,0.41532423582561484,0.15871782153097144,0.09046360355421948,0.28454267289981916,0.16913304763008535,0.14629512785110152,0.4356092447243529,0.19711769799892248,0.1489230559622505,0.350062721869035,0.16036337544820103,0.11505729707698803,0.3706305037806643,will3,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3 copy\videos\will3_Emotional_OpenAI_TTS_neutral_exchange_5.mp4,will3_Emotional_OpenAI_TTS_neutral_exchange_5.mp4,Emotional
fear,0.2102101874053794,neutral,False,0.19319574003640158,10,0.6886999248716963,0.22022343430030153,0.9615478496581236,0.19102068508981224,0.1198271923664405,0.39746433780935597,0.2102101874053794,0.11544070192987389,0.42069772737282507,0.1756305699274952,0.12466237348151542,0.38494579254353833,0.20435995948905497,0.1418546829001966,0.4149502587783592,0.22011481287478732,0.08231463677876932,0.3404953900107501,0.15783822543188034,0.12912329670244033,0.3905612187202342,will3,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3 copy\videos\will3_Emotional_OpenAI_TTS_fear_exchange_6.mp4,will3_Emotional_OpenAI_TTS_fear_exchange_6.mp4,Emotional
disgust,0.11529057246399425,neutral,False,0.17088235256589587,8,0.698885359868026,0.1802744190691834,0.9739494623978611,0.14928750973439558,0.0875904708350752,0.32116540643483804,0.22843605325893868,0.04600092880043008,0.31759097577505724,0.11529057246399425,0.08196525571727506,0.22120515990178524,0.1719416901354942,0.13747421774144586,0.3533539576051693,0.1490774611457784,0.11678051110691655,0.3616834580310323,0.2112608286567742,0.11921899432520704,0.350872884671139,will3,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3 copy\videos\will3_Emotionless_Voice_disgust_exchange_0.mp4,will3_Emotionless_Voice_disgust_exchange_0.mp4,Emotionless
neutral,0.5914353643094796,neutral,True,0.18096065903894254,8,0.5914353643094796,0.2628846834769405,1.0,0.2092510327135208,0.20896630879921255,0.6702782110375867,0.13124261032668955,0.08264253466742241,0.24834200274690904,0.11786197321517641,0.09632636069191217,0.24968976396184114,0.2215039644880844,0.1772597804905406,0.43853145128454074,0.14532535592933138,0.15496478405102088,0.4196275418151617,0.2605790175608526,0.1105760699421664,0.37344541163845046,will3,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3 copy\videos\will3_Emotionless_Voice_neutral_exchange_1.mp4,will3_Emotionless_Voice_neutral_exchange_1.mp4,Emotionless
angry,0.2484220053611478,neutral,False,0.21154841221830922,9,0.6825414930800018,0.14190388228066203,0.8173341008845831,0.10097113817832598,0.07908984389221646,0.21304612118989705,0.20417573531116115,0.1807944672961288,0.4097563445416368,0.2621761263031663,0.19123743401854396,0.5970812658362088,0.2484220053611478,0.14785508255177104,0.5109620434498126,0.2581208639241922,0.1682024565090245,0.5754529110052715,0.19542460423186198,0.16750880050924963,0.4603421142764041,will3,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3 copy\videos\will3_Emotionless_Voice_angry_exchange_2.mp4,will3_Emotionless_Voice_angry_exchange_2.mp4,Emotionless
surprise,0.15194929317792183,neutral,False,0.20099759184427848,7,0.5677844086928177,0.2128197037631341,0.9763103602870474,0.15194929317792183,0.14478113653639554,0.3732982404434646,0.22505978375883576,0.10313147938174425,0.38591215524283884,0.20316667814073416,0.12415715637818826,0.4269410601784178,0.15152400234635963,0.11827594305035083,0.30000384636351973,0.2101972518590959,0.17612900123249664,0.44717379103314353,0.2640885417827238,0.13584797604231377,0.40646326709538494,will3,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3 copy\videos\will3_Emotionless_Voice_surprise_exchange_3.mp4,will3_Emotionless_Voice_surprise_exchange_3.mp4,Emotionless
happy,0.12567774052857034,neutral,False,0.20426301007027434,10,0.5278096959111527,0.21776197413931214,0.8611561322189933,0.2955802350208126,0.11410383014215719,0.48487973558582753,0.22752428003276512,0.10784553504872228,0.3567564159662845,0.1939281141331845,0.09221375797591397,0.37043143237057063,0.22223367537171904,0.1680745410403749,0.5256279073636646,0.12567774052857034,0.11335488280503818,0.3644249126821677,0.16063401533459445,0.14869015760890641,0.3670761184411554,will3,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3 copy\videos\will3_Emotionless_Voice_happy_exchange_4.mp4,will3_Emotionless_Voice_happy_exchange_4.mp4,Emotionless
fear,0.2512167650437195,neutral,False,0.1867524644844355,5,0.6750438485901114,0.18388800799022992,1.0,0.24123740414835493,0.11328956680258058,0.3957283537519713,0.2512167650437195,0.1049649524017078,0.33261802979744626,0.11077416177743485,0.10304404307781599,0.23499128684076825,0.1601633733070889,0.13669968120364936,0.32539302493245026,0.18663957448587026,0.14882671883719242,0.394415289377862,0.1704835081441447,0.15054381991434093,0.3310333077349098,will3,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3 copy\videos\will3_Emotionless_Voice_fear_exchange_5.mp4,will3_Emotionless_Voice_fear_exchange_5.mp4,Emotionless
sad,0.21743770875333895,neutral,False,0.20440914427160992,8,0.5895701650554839,0.20270801805669258,0.9636715490092984,0.24750072259634165,0.13645481543481597,0.4326118730639624,0.23783626326348548,0.0879419702859564,0.36577834236189766,0.16102083996133876,0.12815086801153022,0.3191689528586516,0.18615151732463608,0.10038769366471272,0.3670304691397258,0.1765078137305185,0.14091581718954335,0.351790987283267,0.21743770875333895,0.15789304490477193,0.5244900810514319,will3,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_17-47-08_will3 copy\videos\will3_Emotionless_Voice_sad_exchange_6.mp4,will3_Emotionless_Voice_sad_exchange_6.mp4,Emotionless
happy,0.19921229436997911,neutral,False,0.19915981819620474,8,0.6972131551862922,0.2226562241602619,0.9711811167326342,0.21479392624763577,0.08074925979858044,0.31389691728126945,0.16363098043699145,0.12411677953533666,0.360942005310821,0.1740479787052982,0.13077526467826261,0.4173387265661703,0.21947699710432192,0.21001150745319325,0.5446543936997938,0.19921229436997911,0.1026464824953037,0.36875461290611156,0.22379673231300196,0.1271227179795146,0.4770265789811533,vlad4,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_18-13-23_vlad4\videos\vlad4_Emotional_OpenAI_TTS_happy_exchange_0.mp4,vlad4_Emotional_OpenAI_TTS_happy_exchange_0.mp4,Emotional
surprise,0.16357268861113108,neutral,False,0.2164156852519452,6,0.6379247983890693,0.11835959590079048,0.7881510916632042,0.16357268861113108,0.178560282522011,0.48803692506040575,0.2421821403561836,0.16156351615547498,0.4755008120257765,0.15314339728047785,0.12276949151617385,0.35270782936434286,0.28574774379894663,0.18422461799166054,0.48382548654922497,0.1888928192557878,0.10269946361568524,0.3474607311644646,0.26495532220914425,0.18726145979058567,0.621700023674787,vlad4,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_18-13-23_vlad4\videos\vlad4_Emotional_OpenAI_TTS_surprise_exchange_1.mp4,vlad4_Emotional_OpenAI_TTS_surprise_exchange_1.mp4,Emotional
fear,0.14512639288087828,neutral,False,0.18998775444965998,6,0.5879740679441148,0.10223356460512484,0.7583925500771717,0.20799394774211433,0.18751111966122808,0.5337858897177366,0.14512639288087828,0.1510190160712362,0.34209571834372055,0.24092072611945348,0.210794475604757,0.6158183072949485,0.19839788030477032,0.15586762195281323,0.38956432765330185,0.17809044285950726,0.13607347445717016,0.3615645882666151,0.16939713679123625,0.15033831434964695,0.3544214895550093,vlad4,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_18-13-23_vlad4\videos\vlad4_Emotional_OpenAI_TTS_fear_exchange_2.mp4,vlad4_Emotional_OpenAI_TTS_fear_exchange_2.mp4,Emotional
sad,0.23803929295498663,neutral,False,0.21314676453745474,7,0.6444421760247474,0.15084086118152917,0.9406588204094057,0.15823369122772743,0.1537403757219927,0.3602013026961617,0.23160296050269286,0.11604789131848404,0.3729072750471948,0.20518464405745732,0.18409713684795206,0.47458120886565486,0.22581717177713986,0.21074525522900167,0.4710813545457339,0.22000282670472426,0.12022164507397287,0.3521942450321268,0.23803929295498663,0.13198695896085855,0.4065139468349179,vlad4,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_18-13-23_vlad4\videos\vlad4_Emotional_OpenAI_TTS_sad_exchange_3.mp4,vlad4_Emotional_OpenAI_TTS_sad_exchange_3.mp4,Emotional
angry,0.2746374471961662,neutral,False,0.22311507624939866,7,0.5890541176476889,0.1932033011100342,0.8388024003394969,0.26168730992268097,0.11857600267490204,0.4327922760136159,0.2226212340806204,0.12005846597611836,0.36865130426822385,0.16305060192455395,0.15636065135053784,0.41654161494544967,0.2746374471961662,0.129410244864706,0.482994367798273,0.18718306885895855,0.13333035495696025,0.3541996465801278,0.229510795513412,0.1220248123307627,0.4154539109703087,vlad4,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_18-13-23_vlad4\videos\vlad4_Emotional_OpenAI_TTS_angry_exchange_4.mp4,vlad4_Emotional_OpenAI_TTS_angry_exchange_4.mp4,Emotional
neutral,0.5994095909993514,neutral,True,0.23560769380403165,9,0.5994095909993514,0.17489800142707168,0.9305257315450665,0.22280484909370163,0.1313192350257982,0.4211597953679809,0.24256331614429413,0.09902294503378335,0.36199346129288845,0.3523461800355545,0.14815088131974244,0.5556237509632801,0.19421217038889788,0.163441301188243,0.5304091662226635,0.16744102202004862,0.13297279402152265,0.35833100008912266,0.2342786251416931,0.055507553398910794,0.3138855686683607,vlad4,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_18-13-23_vlad4\videos\vlad4_Emotional_OpenAI_TTS_neutral_exchange_5.mp4,vlad4_Emotional_OpenAI_TTS_neutral_exchange_5.mp4,Emotional
disgust,0.14541941175254336,neutral,False,0.1555331494977372,8,0.661014052247803,0.15973435066176062,0.8788319462689564,0.184853479041245,0.1373247156218889,0.3917819268065974,0.15219992829915274,0.12995786575844104,0.34945113953809015,0.14541941175254336,0.144453700766326,0.414971680906428,0.1282608098509327,0.1362537717934678,0.32101921097768604,0.14407081881037762,0.06572364592289782,0.2016166187938342,0.17839444923217157,0.1508628760067049,0.39459461285747466,vlad4,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_18-13-23_vlad4\videos\vlad4_Emotional_OpenAI_TTS_disgust_exchange_6.mp4,vlad4_Emotional_OpenAI_TTS_disgust_exchange_6.mp4,Emotional
fear,0.1980515487732359,neutral,False,0.22254560391996328,7,0.6054074430275087,0.21992935381203457,1.0,0.1873103625329308,0.08431863501675299,0.3167717983907632,0.1980515487732359,0.14299777131618613,0.44043444161060286,0.2660674721564444,0.13884479028126315,0.5211202871023617,0.2407698387003887,0.14351410848611032,0.4136524404801265,0.20231399575911682,0.14290989483535724,0.36260289365593246,0.24076040559766304,0.1368206521618569,0.459197219538844,vlad4,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_18-13-23_vlad4\videos\vlad4_Emotionless_Voice_fear_exchange_0.mp4,vlad4_Emotionless_Voice_fear_exchange_0.mp4,Emotionless
angry,0.24090446718030123,neutral,False,0.20692970800635857,9,0.587135306879618,0.14762304800393233,0.8398517768793036,0.19825082618426693,0.12116320696447765,0.4446161120054826,0.17795732950796744,0.12838709465030368,0.42030168150957015,0.13932121605424688,0.10697564917591064,0.2697158291371501,0.24090446718030123,0.15300647729818026,0.539311912161719,0.19402468754836505,0.14925739367916294,0.5193774252277665,0.2911197215630038,0.18131571603569663,0.6177418511297799,vlad4,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_18-13-23_vlad4\videos\vlad4_Emotionless_Voice_angry_exchange_1.mp4,vlad4_Emotionless_Voice_angry_exchange_1.mp4,Emotionless
sad,0.27729250915741827,neutral,False,0.21268161431304847,6,0.6846097474115763,0.12977299650765686,0.8156951224140152,0.2155138510454798,0.1815618444384625,0.4485487201555357,0.24802475957278494,0.12356286133689715,0.427443154372135,0.15380947492588057,0.11940427725696195,0.29258816304331225,0.2002503237040136,0.2122964284087756,0.4949552020628247,0.1811987674727137,0.09328812469156549,0.33367259603066113,0.27729250915741827,0.10912894422659734,0.4187443124364082,vlad4,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_18-13-23_vlad4\videos\vlad4_Emotionless_Voice_sad_exchange_2.mp4,vlad4_Emotionless_Voice_sad_exchange_2.mp4,Emotionless
surprise,0.11303024381297232,neutral,False,0.178537017875764,7,0.5668709411084699,0.21669757771524192,0.8411599195562542,0.11303024381297232,0.10573541494602332,0.27829655847220147,0.18696805445857384,0.12019962211774775,0.3800201487588051,0.14057813688550932,0.14143586207821923,0.34281560451075904,0.2325318989701148,0.17385585627303723,0.45558403370367595,0.1758749496269634,0.1775718293583287,0.39640770824508476,0.2222388235004503,0.17909008845919677,0.42056457643592526,vlad4,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_18-13-23_vlad4\videos\vlad4_Emotionless_Voice_surprise_exchange_3.mp4,vlad4_Emotionless_Voice_surprise_exchange_3.mp4,Emotionless
neutral,0.5996546884672007,neutral,True,0.18183475073940972,8,0.5996546884672007,0.17602514938122155,0.9290667649903807,0.35729170714408875,0.1642793502407548,0.5577943988026703,0.19772183033639076,0.06801038981614564,0.31706614612865347,0.18158816332891572,0.17461774996247553,0.4003201668252968,0.10376789534411607,0.07729650387790106,0.2569491299626821,0.12142701476119575,0.07007281049850246,0.23312639136461305,0.1292118935217513,0.1422588956238471,0.372231634293292,vlad4,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_18-13-23_vlad4\videos\vlad4_Emotionless_Voice_neutral_exchange_4.mp4,vlad4_Emotionless_Voice_neutral_exchange_4.mp4,Emotionless
disgust,0.1456839472878498,neutral,False,0.2191583776041148,7,0.7669345509718467,0.1864787280233864,1.0,0.1935037697983085,0.14366442980030986,0.4869852241598464,0.3149394671141037,0.12742250723036616,0.5203858723590786,0.1456839472878498,0.08698495036950718,0.24972622203306485,0.17352775560643963,0.20064075137418175,0.5246843856822421,0.20243941761334475,0.16834483827852223,0.4809241231690166,0.2848559082046422,0.10738468842101799,0.42264975701079704,vlad4,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_18-13-23_vlad4\videos\vlad4_Emotionless_Voice_disgust_exchange_5.mp4,vlad4_Emotionless_Voice_disgust_exchange_5.mp4,Emotionless
happy,0.2171216324281752,neutral,False,0.21499742330644178,7,0.6107314424782232,0.24785906361219084,0.9154636592415172,0.2146056359827758,0.1433841249686064,0.4085401982351674,0.24908307199088173,0.1673293467802428,0.5435343553962999,0.1649558840574981,0.12143590049081471,0.4209816542903996,0.17815485881052123,0.16054938275559363,0.4482529288894046,0.2171216324281752,0.1483214256239408,0.4266882456445272,0.26606345656879843,0.13593691747050626,0.520957611281607,vlad4,Emotionless_Voice,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_18-13-23_vlad4\videos\vlad4_Emotionless_Voice_happy_exchange_6.mp4,vlad4_Emotionless_Voice_happy_exchange_6.mp4,Emotionless
surprise,0.19593649802032584,neutral,False,0.22171762200881293,9,0.7426187885111953,0.1712245042670676,1.0,0.19593649802032584,0.15374253919535044,0.39707334733068367,0.2033190024613489,0.0875297897771829,0.34002217276853336,0.2173280035999112,0.1482371034095276,0.4157785608562379,0.24277673780221834,0.07254529944369649,0.3582834078153888,0.29371923373473646,0.12430959527536763,0.5049338871802087,0.1772262564343367,0.16245604032342564,0.5269852486724433,nikolaos5,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_19-05-06_nikolaos5\videos\nikolaos5_Emotional_OpenAI_TTS_surprise_exchange_0.mp4,nikolaos5_Emotional_OpenAI_TTS_surprise_exchange_0.mp4,Emotional
disgust,0.2535160340899635,neutral,False,0.19943280941751954,10,0.6754723182068871,0.16925373229091872,1.0,0.254935232877384,0.10452572799365105,0.4764386594552082,0.16413590863146127,0.08408441209651271,0.2548848551618108,0.2535160340899635,0.18774641918406376,0.6318188382432364,0.14584525346351232,0.08771091910776467,0.2666477054891447,0.17837372636511445,0.09622611752478592,0.34455287462751,0.19979070107768182,0.13185783522192995,0.42578621502055486,nikolaos5,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_19-05-06_nikolaos5\videos\nikolaos5_Emotional_OpenAI_TTS_disgust_exchange_1.mp4,nikolaos5_Emotional_OpenAI_TTS_disgust_exchange_1.mp4,Emotional
happy,0.21615629559879976,neutral,False,0.20817049179631608,6,0.6447551730999918,0.17651921396154543,0.8243794675909475,0.14745587469559537,0.1399776873601114,0.40941038329423796,0.255068963341874,0.1532184135965509,0.5030763645296841,0.2885830943648015,0.10111514848397411,0.410214514389301,0.1287331233504048,0.07577393353801007,0.20882975876119395,0.21615629559879976,0.12317031442201462,0.35504267253808675,0.21302559942642108,0.1429130620846317,0.4671207040453064,nikolaos5,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_19-05-06_nikolaos5\videos\nikolaos5_Emotional_OpenAI_TTS_happy_exchange_2.mp4,nikolaos5_Emotional_OpenAI_TTS_happy_exchange_2.mp4,Emotional
neutral,0.5839117415957813,neutral,True,0.23528964285610135,6,0.5839117415957813,0.24916904001557513,0.847308552234353,0.24363146672557223,0.10432897492393009,0.4042168416995342,0.21302560950977453,0.1465277541796706,0.4282549783125411,0.26236490531640727,0.09608222611366042,0.3748524560192855,0.23153994177058748,0.04130060894150869,0.3122636221849983,0.26761273865165863,0.07328167689204934,0.3993436258227787,0.193563195162608,0.1398913865986885,0.38811685548460173,nikolaos5,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_19-05-06_nikolaos5\videos\nikolaos5_Emotional_OpenAI_TTS_neutral_exchange_3.mp4,nikolaos5_Emotional_OpenAI_TTS_neutral_exchange_3.mp4,Emotional
fear,0.19537819304343834,neutral,False,0.1998351363957748,10,0.6455026020052369,0.09669862231739301,0.7993586996945047,0.21471369842947374,0.15707895126060345,0.517994070313713,0.19537819304343834,0.10825604943160937,0.36999288667375607,0.18275459064584756,0.10084700711643244,0.31676362325548435,0.17234433715612907,0.11168109205426649,0.3418793049796361,0.2368549502103659,0.14190954617407425,0.42888175640428167,0.19696504888939412,0.13089701319450064,0.4149027411989018,nikolaos5,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_19-05-06_nikolaos5\videos\nikolaos5_Emotional_OpenAI_TTS_fear_exchange_4.mp4,nikolaos5_Emotional_OpenAI_TTS_fear_exchange_4.mp4,Emotional
sad,0.18436046286103291,neutral,False,0.1998974591281001,9,0.6162070291819517,0.20832185965520805,1.0,0.17419338086991,0.1021990753628443,0.32830084568916573,0.22580112517587997,0.15803506285889765,0.5520922063219966,0.19858359378432874,0.17440423843566677,0.4932370695267067,0.23632111775437023,0.1790113715312722,0.5213545502856762,0.18012507432307878,0.13298916179330075,0.42996645966416036,0.18436046286103291,0.11542340961695301,0.39821291777669265,nikolaos5,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_19-05-06_nikolaos5\videos\nikolaos5_Emotional_OpenAI_TTS_sad_exchange_5.mp4,nikolaos5_Emotional_OpenAI_TTS_sad_exchange_5.mp4,Emotional
angry,0.19547206057488,neutral,False,0.1945430271960765,6,0.7377944539390633,0.23777721643978902,0.9762706494509339,0.193132568007785,0.13547798094513652,0.3582981758588723,0.19332311788747433,0.1152408081466063,0.30028163348995646,0.12680742880064025,0.15793372478360068,0.3971614836037519,0.19547206057488,0.11443386663660599,0.36479563299860834,0.24954818098603207,0.1153321823917577,0.36832762970951105,0.20897480691964734,0.1782394688620444,0.5358412355389068,nikolaos5,Emotional_OpenAI_TTS,C:\python\Uni\Year_3\block_4\Story_project\logs\sessions\2025-06-04_19-05-06_nikolaos5\videos\nikolaos5_Emotional_OpenAI_TTS_angry_exchange_6.mp4,nikolaos5_Emotional_OpenAI_TTS_angry_exchange_6.mp4,Emotional
